PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Cabin_1,Cabin_2,Cabin_3,kfold
4882_01,Europa,False,TRAPPIST-1e,,False,9.0,2031.0,0.0,20.0,1837.0,False,B,193,S,4
2389_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,46.0,0.0,676.0,0.0,False,G,384,S,4
0931_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,,115.0,126.0,491.0,True,F,193,P,4
4937_01,Earth,False,TRAPPIST-1e,34.0,False,1242.0,444.0,0.0,22.0,0.0,False,G,803,S,4
6757_01,Mars,False,TRAPPIST-1e,53.0,False,1964.0,0.0,635.0,0.0,0.0,False,F,1292,S,4
0823_01,Earth,True,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,G,123,S,4
4360_01,Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,F,896,P,4
9036_01,Earth,True,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1467,P,4
6754_01,Europa,False,TRAPPIST-1e,25.0,True,0.0,4209.0,0.0,2.0,896.0,True,C,250,S,4
3485_03,Europa,False,TRAPPIST-1e,33.0,False,0.0,3157.0,0.0,131.0,0.0,True,E,237,S,4
1572_02,Earth,False,TRAPPIST-1e,25.0,False,4.0,0.0,146.0,723.0,0.0,False,F,309,P,4
6546_01,Earth,False,TRAPPIST-1e,34.0,False,228.0,0.0,150.0,15.0,1.0,False,G,1060,P,4
1454_01,Europa,False,TRAPPIST-1e,37.0,False,0.0,13561.0,15.0,4060.0,72.0,False,D,54,S,4
5809_02,Earth,False,TRAPPIST-1e,46.0,False,0.0,98.0,2077.0,0.0,0.0,True,F,1205,P,4
6463_01,Earth,False,TRAPPIST-1e,24.0,False,1256.0,2.0,8.0,1530.0,0.0,False,F,1234,S,4
5738_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,G,929,S,4
6853_01,Europa,False,55 Cancri e,31.0,False,0.0,1604.0,4058.0,4094.0,124.0,False,C,218,P,4
0618_01,Earth,False,55 Cancri e,21.0,False,0.0,0.0,908.0,49.0,0.0,True,G,95,P,4
1844_02,Earth,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,G,289,S,4
7949_01,Earth,,TRAPPIST-1e,47.0,False,0.0,14.0,0.0,2330.0,0.0,False,G,1283,S,4
7902_03,Earth,True,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1276,P,4
0594_02,,False,TRAPPIST-1e,24.0,False,,4.0,0.0,670.0,113.0,False,E,39,S,4
5061_01,Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,,0.0,0.0,True,C,196,S,4
6501_01,Earth,False,TRAPPIST-1e,21.0,False,0.0,31.0,2076.0,77.0,0.0,True,F,1240,S,4
1461_01,Earth,True,TRAPPIST-1e,,False,0.0,,0.0,0.0,0.0,False,G,224,S,4
8049_01,Earth,False,TRAPPIST-1e,22.0,False,6.0,21.0,0.0,782.0,0.0,False,G,1301,P,4
3926_01,Earth,False,TRAPPIST-1e,18.0,False,716.0,,0.0,0.0,0.0,False,F,810,P,4
7580_01,Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1230,S,4
4625_04,Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,B,183,S,4
4451_01,,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,F,914,P,4
0598_01,Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,,0.0,,False,G,89,S,4
4336_03,Europa,False,TRAPPIST-1e,36.0,False,0.0,563.0,0.0,1301.0,830.0,True,0,0,0,4
8759_01,Mars,False,TRAPPIST-1e,25.0,False,520.0,0.0,139.0,0.0,77.0,False,F,1695,S,4
2624_01,Earth,False,TRAPPIST-1e,15.0,False,0.0,0.0,875.0,3.0,,False,F,542,P,4
5684_02,Europa,True,55 Cancri e,48.0,False,0.0,0.0,0.0,0.0,0.0,True,B,218,S,4
9052_01,Earth,False,TRAPPIST-1e,36.0,False,0.0,17.0,204.0,559.0,3.0,False,G,1457,S,4
6424_01,Earth,False,TRAPPIST-1e,20.0,False,,0.0,151.0,508.0,0.0,False,F,1331,P,4
8624_02,Earth,True,TRAPPIST-1e,6.0,,0.0,0.0,0.0,0.0,0.0,False,G,1390,S,4
6285_01,Europa,,55 Cancri e,64.0,False,0.0,0.0,0.0,0.0,0.0,True,B,245,S,4
0753_03,Europa,True,55 Cancri e,42.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0,0,4
3998_01,Europa,False,55 Cancri e,28.0,False,89.0,4826.0,0.0,2.0,1598.0,True,C,129,P,4
2114_01,Europa,True,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,B,87,S,4
6262_01,Mars,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1293,P,4
4964_01,Mars,False,TRAPPIST-1e,64.0,False,2147.0,0.0,191.0,59.0,0.0,False,D,154,S,4
3789_01,Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,G,620,S,4
5849_01,Earth,False,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,1104.0,False,F,1208,P,4
3485_01,Europa,False,TRAPPIST-1e,49.0,False,0.0,1855.0,0.0,166.0,1655.0,False,E,237,S,4
1882_02,Europa,True,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0,0,4
8398_02,Europa,True,,41.0,False,0.0,0.0,0.0,0.0,0.0,True,B,329,S,4
0064_02,,True,TRAPPIST-1e,33.0,False,0.0,0.0,,0.0,0.0,True,E,3,S,4
0108_03,Earth,False,TRAPPIST-1e,0.0,,0.0,0.0,0.0,0.0,0.0,True,G,19,S,4
8144_04,Europa,False,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,True,B,270,P,4
8728_01,Earth,,TRAPPIST-1e,32.0,False,258.0,500.0,3.0,15.0,128.0,True,F,1798,P,4
8224_01,Earth,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1325,S,4
2369_01,Earth,False,TRAPPIST-1e,30.0,False,3.0,0.0,880.0,0.0,40.0,False,F,484,P,4
1353_03,Mars,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,,True,F,262,S,4
0041_01,Earth,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,G,2,P,4
0017_02,Earth,False,55 Cancri e,14.0,False,412.0,0.0,1.0,0.0,679.0,False,F,6,P,4
8082_01,Earth,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1305,P,4
8005_01,Earth,False,55 Cancri e,22.0,False,0.0,15.0,0.0,548.0,124.0,False,F,1528,S,4
4356_01,Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,B,167,S,4
5885_08,Earth,False,TRAPPIST-1e,25.0,False,0.0,0.0,892.0,0.0,0.0,True,G,954,S,4
1102_01,Mars,,PSO J318.5-22,39.0,False,173.0,0.0,660.0,1.0,781.0,False,F,227,P,4
1022_01,Earth,False,TRAPPIST-1e,15.0,,48.0,6.0,0.0,954.0,0.0,False,0,0,0,4
0727_01,Earth,False,TRAPPIST-1e,23.0,False,139.0,0.0,1.0,152.0,354.0,True,F,133,S,4
2091_01,Earth,False,TRAPPIST-1e,33.0,False,356.0,,0.0,245.0,0.0,False,F,414,P,4
6907_01,Earth,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1117,P,4
1580_02,Earth,False,TRAPPIST-1e,18.0,False,428.0,0.0,36.0,0.0,424.0,False,G,246,S,4
0642_03,Europa,False,TRAPPIST-1e,79.0,False,0.0,0.0,0.0,2210.0,2.0,False,C,25,S,4
0499_02,Mars,False,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,False,E,29,S,4
5133_01,Earth,False,55 Cancri e,36.0,False,0.0,0.0,846.0,0.0,0.0,True,G,829,P,4
1169_01,Mars,,TRAPPIST-1e,40.0,False,2357.0,0.0,9.0,0.0,0.0,False,F,221,S,4
5474_01,Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,,0.0,0.0,True,0,0,0,4
5404_01,Earth,False,TRAPPIST-1e,38.0,False,766.0,38.0,0.0,0.0,0.0,False,F,1111,P,4
0358_02,Earth,True,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,True,G,50,S,4
6369_01,Earth,False,PSO J318.5-22,19.0,False,577.0,169.0,0.0,7.0,0.0,True,F,1318,P,4
2289_01,Mars,False,TRAPPIST-1e,37.0,False,20.0,0.0,2559.0,20.0,0.0,True,F,465,P,4
3032_02,Earth,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,False,G,478,S,4
4509_03,Mars,False,TRAPPIST-1e,13.0,False,27.0,0.0,3246.0,0.0,0.0,True,D,144,S,4
6994_01,Europa,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,B,267,S,4
5179_01,Europa,True,55 Cancri e,47.0,False,0.0,0.0,0.0,0.0,0.0,True,C,160,P,4
5477_01,Earth,False,TRAPPIST-1e,17.0,False,0.0,150.0,166.0,570.0,0.0,True,G,880,S,4
3419_01,Mars,False,TRAPPIST-1e,47.0,False,2267.0,0.0,117.0,0.0,0.0,False,D,108,P,4
8098_02,Europa,False,55 Cancri e,44.0,False,9.0,2311.0,0.0,633.0,1.0,True,B,269,P,4
0385_01,Earth,False,TRAPPIST-1e,23.0,False,13.0,747.0,0.0,0.0,128.0,False,G,65,P,4
2598_01,Mars,False,TRAPPIST-1e,37.0,False,27.0,0.0,1131.0,0.0,1318.0,False,F,535,P,4
5384_02,Europa,False,TRAPPIST-1e,26.0,False,0.0,4894.0,0.0,62.0,85.0,True,A,65,S,4
1677_01,Earth,False,TRAPPIST-1e,19.0,False,5.0,87.0,0.0,0.0,,False,E,103,P,4
7873_02,Earth,False,TRAPPIST-1e,19.0,False,0.0,721.0,0.0,25.0,1.0,True,F,1634,P,4
8581_02,Europa,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,True,C,323,S,4
7175_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,773.0,0.0,4.0,False,F,1486,P,4
3143_01,Mars,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,,True,F,592,S,4
8268_02,Europa,False,TRAPPIST-1e,19.0,False,0.0,3.0,0.0,918.0,2346.0,False,B,321,S,4
8122_03,Europa,False,TRAPPIST-1e,26.0,False,0.0,13.0,0.0,3803.0,3557.0,False,C,302,S,4
5545_03,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,G,894,S,4
8637_02,Mars,False,TRAPPIST-1e,25.0,False,987.0,0.0,6221.0,141.0,0.0,True,F,1773,P,4
4371_05,Europa,False,55 Cancri e,34.0,False,,7221.0,0.0,288.0,2275.0,True,C,158,S,4
8227_01,Earth,False,TRAPPIST-1e,27.0,False,14.0,1186.0,460.0,12.0,9.0,True,E,527,P,4
0105_01,Earth,,TRAPPIST-1e,27.0,False,0.0,0.0,570.0,2.0,131.0,False,F,21,P,4
3189_01,Mars,True,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,D,102,P,4
1294_03,Europa,False,TRAPPIST-1e,28.0,True,,0.0,,0.0,0.0,False,A,14,S,4
7097_03,Europa,False,TRAPPIST-1e,32.0,True,527.0,1863.0,0.0,417.0,2905.0,False,A,75,P,4
9149_01,Europa,True,55 Cancri e,37.0,False,0.0,0.0,0.0,,0.0,True,B,350,S,4
3158_01,Mars,False,TRAPPIST-1e,21.0,False,1507.0,,3.0,2.0,1196.0,False,D,100,P,4
0501_01,Europa,False,TRAPPIST-1e,42.0,False,0.0,929.0,967.0,,481.0,False,E,32,P,4
5229_01,Earth,False,,16.0,False,0.0,0.0,19.0,971.0,0.0,False,E,335,S,4
6706_02,Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,B,224,P,4
8317_01,Earth,False,55 Cancri e,18.0,False,2.0,83.0,576.0,37.0,0.0,False,F,1710,P,4
7189_01,Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,C,234,P,4
4838_01,Earth,False,TRAPPIST-1e,52.0,False,1.0,13.0,3.0,0.0,700.0,False,F,913,S,4
4498_06,Earth,False,TRAPPIST-1e,15.0,False,0.0,893.0,0.0,0.0,0.0,True,G,734,S,4
7118_01,Earth,False,PSO J318.5-22,17.0,False,0.0,1381.0,2.0,0.0,0.0,False,F,1475,P,4
8392_01,Earth,False,PSO J318.5-22,24.0,False,86.0,669.0,1.0,0.0,0.0,False,F,1610,S,4
3475_02,Europa,False,TRAPPIST-1e,33.0,False,0.0,590.0,,3.0,6569.0,False,C,126,S,4
8036_01,Earth,False,TRAPPIST-1e,51.0,False,172.0,350.0,0.0,16.0,1005.0,False,F,1537,S,4
2205_01,Earth,False,TRAPPIST-1e,31.0,False,0.0,0.0,187.0,602.0,0.0,False,E,157,S,4
0221_04,Mars,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,E,13,S,4
6511_01,Earth,False,TRAPPIST-1e,22.0,False,151.0,6.0,26.0,0.0,533.0,False,F,1348,P,4
1415_01,Europa,False,55 Cancri e,33.0,False,13.0,,2011.0,17.0,32.0,True,D,45,P,4
7478_01,Europa,False,,56.0,False,0.0,5711.0,0.0,0.0,50.0,True,C,276,S,4
1873_01,Earth,True,TRAPPIST-1e,30.0,False,0.0,,0.0,0.0,0.0,True,G,293,S,4
0809_01,Mars,False,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,,True,F,151,S,4
5211_01,Earth,False,TRAPPIST-1e,24.0,False,666.0,938.0,1.0,0.0,,False,E,332,S,4
4402_01,Earth,True,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,False,G,725,P,4
2183_02,Mars,False,TRAPPIST-1e,20.0,False,938.0,59.0,31.0,12.0,0.0,False,F,429,S,4
0757_01,Mars,False,55 Cancri e,67.0,False,1.0,0.0,5.0,1022.0,151.0,False,D,33,P,4
1365_02,Europa,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,B,58,S,4
2310_02,Europa,True,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,True,D,68,P,4
6449_02,Mars,False,TRAPPIST-1e,36.0,False,636.0,0.0,168.0,1795.0,0.0,False,F,1231,S,4
3770_01,Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,,0.0,True,G,615,P,4
9034_01,Europa,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,D,288,P,4
4441_01,Europa,True,55 Cancri e,31.0,True,0.0,0.0,0.0,0.0,0.0,True,B,144,P,4
4498_02,Earth,True,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,False,G,734,S,4
4786_01,Europa,True,TRAPPIST-1e,46.0,True,0.0,0.0,0.0,0.0,0.0,True,B,160,P,4
3071_02,Europa,False,TRAPPIST-1e,26.0,False,0.0,,8.0,21.0,6023.0,False,B,113,S,4
7253_01,Europa,False,TRAPPIST-1e,26.0,False,0.0,896.0,0.0,690.0,1.0,True,D,225,P,4
4661_06,Earth,True,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,,0.0,False,G,757,P,4
0067_01,Earth,True,PSO J318.5-22,0.0,False,0.0,0.0,0.0,0.0,0.0,True,G,10,S,4
5258_01,Europa,False,TRAPPIST-1e,70.0,False,241.0,1065.0,0.0,2290.0,2.0,True,C,204,S,4
2661_01,Earth,False,TRAPPIST-1e,19.0,False,1.0,4.0,0.0,750.0,3.0,False,F,515,S,4
3260_01,Earth,False,,19.0,False,0.0,165.0,0.0,699.0,0.0,False,F,615,S,4
2189_01,Earth,,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,628.0,0.0,False,G,354,P,4
1166_01,Europa,False,55 Cancri e,30.0,False,0.0,3564.0,926.0,1.0,1920.0,False,C,43,P,4
3598_01,Earth,False,55 Cancri e,19.0,False,616.0,0.0,46.0,0.0,14.0,False,0,0,0,4
1725_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,201.0,0.0,0.0,603.0,False,F,328,S,4
3645_01,Mars,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,True,D,124,P,4
0658_01,Earth,False,PSO J318.5-22,21.0,False,0.0,576.0,1.0,20.0,,False,F,118,S,4
2878_01,Mars,False,TRAPPIST-1e,42.0,False,44.0,0.0,3648.0,0.0,9.0,True,F,593,P,4
3313_01,Europa,True,55 Cancri e,49.0,False,0.0,0.0,0.0,0.0,0.0,True,B,122,S,4
2234_05,Mars,False,TRAPPIST-1e,31.0,False,21.0,0.0,1031.0,0.0,,False,D,66,P,4
2597_02,,False,55 Cancri e,31.0,False,995.0,7.0,1213.0,0.0,687.0,False,F,500,S,4
7503_01,Europa,True,TRAPPIST-1e,26.0,False,,0.0,0.0,0.0,0.0,True,B,283,S,4
1776_01,Earth,False,TRAPPIST-1e,21.0,False,0.0,0.0,809.0,0.0,0.0,False,G,278,S,4
3619_01,Europa,False,TRAPPIST-1e,36.0,False,43.0,2.0,0.0,14.0,16337.0,False,B,114,P,4
7028_01,Earth,False,55 Cancri e,5.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1148,S,4
2055_03,Earth,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,G,330,P,4
5888_02,Mars,False,TRAPPIST-1e,35.0,False,750.0,0.0,0.0,0.0,1065.0,False,F,1218,P,4
6778_01,Earth,False,TRAPPIST-1e,47.0,False,0.0,758.0,0.0,0.0,1417.0,False,F,1299,S,4
7816_01,Earth,,PSO J318.5-22,37.0,False,0.0,925.0,0.0,0.0,0.0,True,F,1497,S,4
4686_01,Earth,False,TRAPPIST-1e,38.0,False,0.0,172.0,615.0,0.0,0.0,True,G,768,S,4
1887_01,Earth,False,TRAPPIST-1e,35.0,False,0.0,88.0,718.0,46.0,0.0,False,G,295,S,4
7729_01,Europa,True,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,C,251,P,4
4630_01,Earth,False,PSO J318.5-22,28.0,False,0.0,18.0,0.0,0.0,674.0,True,F,870,S,4
4793_01,Europa,False,55 Cancri e,36.0,False,13.0,1480.0,1.0,1439.0,1955.0,False,E,310,S,4
8586_01,Mars,False,55 Cancri e,24.0,False,0.0,0.0,396.0,256.0,1482.0,False,E,550,P,4
6302_02,Earth,False,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1015,P,4
3622_01,Europa,True,55 Cancri e,54.0,False,0.0,0.0,0.0,0.0,0.0,True,C,119,P,4
0291_01,Europa,False,TRAPPIST-1e,40.0,False,0.0,6500.0,88.0,1090.0,0.0,True,D,10,S,4
7839_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1259,P,4
2736_01,Mars,False,TRAPPIST-1e,27.0,True,1709.0,4.0,24.0,0.0,0.0,False,D,81,P,4
6141_02,Earth,False,,21.0,False,28.0,0.0,0.0,662.0,0.0,False,0,0,0,4
0038_01,Earth,False,55 Cancri e,20.0,False,554.0,195.0,0.0,2606.0,0.0,False,F,10,S,4
0417_01,Europa,True,55 Cancri e,68.0,False,0.0,0.0,0.0,0.0,0.0,True,B,18,P,4
1324_02,Earth,False,55 Cancri e,10.0,False,0.0,0.0,0.0,0.0,0.0,False,G,199,S,4
2966_01,Earth,False,TRAPPIST-1e,21.0,False,2.0,417.0,323.0,0.0,84.0,True,E,181,P,4
5809_01,Earth,False,TRAPPIST-1e,22.0,False,104.0,511.0,254.0,425.0,4.0,False,F,1205,P,4
7232_01,Europa,False,TRAPPIST-1e,51.0,False,0.0,980.0,273.0,2775.0,419.0,False,B,240,P,4
1981_01,Earth,False,TRAPPIST-1e,27.0,False,196.0,602.0,0.0,0.0,198.0,False,E,124,P,4
7531_02,Europa,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,B,286,S,4
4975_02,Earth,False,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,True,G,813,S,4
4446_05,Europa,,TRAPPIST-1e,33.0,False,0.0,4017.0,,,2260.0,True,B,175,S,4
4866_01,Earth,False,TRAPPIST-1e,17.0,False,0.0,0.0,1875.0,142.0,2.0,True,F,922,S,4
7834_01,Earth,False,TRAPPIST-1e,24.0,False,482.0,967.0,349.0,19.0,0.0,False,G,1269,S,4
1625_02,Europa,False,TRAPPIST-1e,29.0,False,0.0,930.0,0.0,2113.0,98.0,False,C,59,P,4
0173_01,Earth,,TRAPPIST-1e,58.0,False,0.0,985.0,0.0,5.0,0.0,True,E,11,S,4
7628_01,Mars,False,TRAPPIST-1e,19.0,False,37.0,0.0,1288.0,0.0,0.0,True,F,1584,P,4
1140_01,Europa,False,TRAPPIST-1e,53.0,False,0.0,143.0,1632.0,3.0,756.0,True,B,46,S,4
0560_01,Earth,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,False,G,81,S,4
8339_02,Europa,,TRAPPIST-1e,22.0,False,0.0,3716.0,0.0,1098.0,2065.0,False,D,246,S,4
3995_02,Earth,False,PSO J318.5-22,40.0,False,0.0,0.0,310.0,1.0,421.0,False,F,825,P,4
3470_01,Earth,True,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,False,G,563,S,4
0537_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,5.0,0.0,320.0,352.0,False,G,83,P,4
9252_02,Europa,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,B,301,P,4
2364_01,Earth,False,TRAPPIST-1e,44.0,False,0.0,4.0,6.0,864.0,33.0,True,G,381,P,4
4772_01,Earth,False,55 Cancri e,22.0,False,256.0,0.0,0.0,0.0,373.0,False,F,971,P,4
1829_01,Europa,False,55 Cancri e,48.0,False,0.0,3578.0,80.0,123.0,,True,D,56,P,4
6709_01,Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,,True,G,1092,S,4
6343_01,Mars,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,True,E,423,S,4
1742_01,Mars,False,PSO J318.5-22,34.0,True,49.0,478.0,387.0,0.0,0.0,False,D,55,P,4
4249_02,Europa,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,True,B,166,S,4
1410_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,567.0,896.0,0.0,122.0,False,F,279,P,4
4352_02,Europa,False,TRAPPIST-1e,31.0,False,22.0,10025.0,2.0,124.0,1.0,True,C,157,S,4
3203_01,Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,False,G,506,S,4
8066_01,Mars,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1544,S,4
3641_03,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0,0,4
0559_01,Earth,False,PSO J318.5-22,21.0,False,0.0,12.0,580.0,0.0,79.0,False,F,102,S,4
7567_01,Earth,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1227,S,4
0938_03,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,G,143,S,4
6253_01,Mars,False,TRAPPIST-1e,57.0,False,368.0,0.0,636.0,1082.0,512.0,False,F,1289,P,4
3688_01,Mars,False,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,F,697,S,4
2560_02,Earth,False,TRAPPIST-1e,21.0,False,882.0,0.0,0.0,,0.0,False,G,412,P,4
0583_01,Mars,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,F,109,S,4
3911_01,,False,TRAPPIST-1e,41.0,False,6.0,1.0,11.0,1046.0,0.0,False,F,736,S,4
2938_01,Europa,True,TRAPPIST-1e,68.0,False,0.0,0.0,0.0,0.0,0.0,True,C,100,P,4
8459_01,Earth,True,PSO J318.5-22,43.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1355,S,4
6929_03,Earth,False,TRAPPIST-1e,15.0,False,9.0,776.0,4.0,0.0,2.0,True,E,441,P,4
6789_01,Mars,False,55 Cancri e,26.0,False,866.0,0.0,0.0,0.0,0.0,True,D,213,P,4
3406_02,Europa,False,TRAPPIST-1e,55.0,False,0.0,5971.0,158.0,4125.0,1984.0,False,C,112,P,4
1886_01,Earth,False,TRAPPIST-1e,26.0,False,0.0,3.0,176.0,611.0,0.0,False,E,141,S,4
2234_06,Mars,True,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,F,448,P,4
5060_03,Europa,False,55 Cancri e,27.0,False,0.0,867.0,0.0,20.0,1371.0,False,C,157,P,4
3536_01,Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,A,40,S,4
0848_02,Mars,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,F,175,P,4
6478_01,Mars,False,TRAPPIST-1e,29.0,False,1290.0,0.0,6.0,1.0,0.0,False,E,412,P,4
4663_06,Earth,True,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,G,765,S,4
8027_02,Earth,False,55 Cancri e,27.0,False,31.0,225.0,331.0,0.0,14.0,False,F,1535,S,4
1850_01,Earth,False,PSO J318.5-22,54.0,False,0.0,316.0,257.0,0.0,0.0,False,F,356,S,4
0587_01,Mars,False,TRAPPIST-1e,18.0,False,5.0,25.0,616.0,0.0,1042.0,False,F,121,P,4
5589_01,Earth,False,TRAPPIST-1e,26.0,False,0.0,786.0,0.0,11.0,83.0,True,F,1160,P,4
1823_01,,False,TRAPPIST-1e,67.0,False,143.0,68.0,496.0,182.0,9.0,True,0,0,0,4
7993_01,Europa,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,A,96,S,4
3520_02,Earth,True,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,True,0,0,0,4
0092_02,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,,0.0,0.0,True,G,9,P,4
3546_01,Earth,False,TRAPPIST-1e,36.0,False,0.0,10.0,0.0,0.0,,False,F,672,S,4
6236_01,Earth,False,TRAPPIST-1e,22.0,False,395.0,0.0,0.0,300.0,125.0,False,F,1194,S,4
2996_01,Earth,False,55 Cancri e,31.0,False,0.0,611.0,2.0,4.0,22.0,False,F,626,P,4
6663_01,Earth,False,TRAPPIST-1e,20.0,False,402.0,25.0,9.0,373.0,0.0,False,G,1079,P,4
4913_01,Mars,False,TRAPPIST-1e,19.0,False,1301.0,0.0,31.0,1.0,0.0,True,F,1000,P,4
4317_01,Mars,False,TRAPPIST-1e,24.0,False,439.0,0.0,2140.0,0.0,0.0,True,D,139,S,4
0534_01,Europa,False,TRAPPIST-1e,34.0,False,98.0,715.0,29.0,5732.0,1902.0,False,B,23,P,4
4210_01,Europa,True,55 Cancri e,50.0,False,0.0,0.0,0.0,0.0,0.0,True,C,151,S,4
3810_01,Earth,False,TRAPPIST-1e,51.0,False,406.0,0.0,53.0,0.0,350.0,False,G,624,S,4
1974_01,Mars,False,TRAPPIST-1e,41.0,False,3702.0,0.0,1.0,0.0,18.0,False,D,63,P,4
